url|code|confidence|source|price|location|store_name|address_line1|address_line2|city|state|expires|error
https://offers.greatclips.com/btTYfdy||||$9.99|Great Clips Union Heights at 7686 Union Park Ave in Midvale, UT|Great Clips|Union Heights|7686 Union Park Ave|Midvale|UT|08/07/2026|
https://offers.greatclips.com/OTVvbig||||$9.99|Great Clips Lakepointe Towne Crossing at 729 Hebron Pkwy in Lewisville, TX|Great Clips|Lakepointe Towne Crossing|729 Hebron Pkwy|Lewisville|TX|08/07/2026|
https://offers.greatclips.com/qmqAVNc||||$9.99|Great Clips Coopersville Town Plaza at 25 68th Ave N in Coopersville, MI|Great Clips|Coopersville Town Plaza|25 68th Ave N|Coopersville|MI|08/07/2026|
https://offers.greatclips.com/3kl6BUB||||$9.99|Great Clips Kensington Square at 4451 FM 2181 in Corinth, TX|Great Clips|Kensington Square|4451 FM 2181|Corinth|TX|08/07/2026|
https://offers.greatclips.com/opBy81b||||$9.99|Great Clips Stadium Mall at 2018 S Mission St in Mount Pleasant, MI|Great Clips|Stadium Mall|2018 S Mission St|Mount Pleasant|MI|08/07/2026|
https://offers.greatclips.com/vElfflI||||$9.99|Great Clips Big Rapids at 1272 Perry Ave in Big Rapids, MI|Great Clips|Big Rapids|1272 Perry Ave|Big Rapids|MI|08/07/2026|
https://offers.greatclips.com/1BaNqRk||||$9.99|Great Clips Biddeford Crossing at 311 Mariner Way in Biddeford, ME|Great Clips|Biddeford Crossing|311 Mariner Way|Biddeford|ME|08/07/2026|
https://offers.greatclips.com/xVc6ZMz||||$9.99|Great Clips Houghton Lake at 2131 West Houghton Lake Dr in Houghton Lake, MI|Great Clips|Houghton Lake|2131 West Houghton Lake Dr|Houghton Lake|MI|08/07/2026|
https://offers.greatclips.com/DsGIj9s||||$9.99|Great Clips Harpers Preserve at 10160 Highway 242 in Conroe, TX|Great Clips|Harpers Preserve|10160 Highway 242|Conroe|TX|08/02/2026|
https://offers.greatclips.com/vhxQsbi||||$9.99|Great Clips Shops at Oak Forest at 1210 W 43rd St in Houston, TX|Great Clips|Shops|Oak Forest at 1210 W 43rd St|Houston|TX|08/02/2026|
https://offers.greatclips.com/gUJMJGp||||$9.99|Great Clips Barker Cypress Village at 8940 Barker Cypress Road in Cypress, TX|Great Clips|Barker Cypress Village|8940 Barker Cypress Road|Cypress|TX|08/02/2026|
https://offers.greatclips.com/lsPOOWZ||||$9.99|Great Clips Sawyer Heights Village at 1923 Taylor St in Houston, TX|Great Clips|Sawyer Heights Village|1923 Taylor St|Houston|TX|08/02/2026|
https://offers.greatclips.com/s9UcNUD||||$9.99|Great Clips Sterling Ridge at 6700 Woodlands Pkwy in The Woodlands, TX|Great Clips|Sterling Ridge|6700 Woodlands Pkwy|The Woodlands|TX|08/02/2026|
https://offers.greatclips.com/mzlaKZ0||||$9.99|Great Clips Augusta Woods at 25760 Kuykendahl Rd in Tomball, TX|Great Clips|Augusta Woods|25760 Kuykendahl Rd|Tomball|TX|08/02/2026|
https://offers.greatclips.com/zHw5NpM||||||||||||"Failed to render https://offers.greatclips.com/zHw5NpM: Page.goto: Timeout 10000ms exceeded.
Call log:
  - navigating to ""https://offers.greatclips.com/zHw5NpM"", waiting until ""networkidle""
"
https://offers.greatclips.com/hR0uy8S||||$9.99|Great Clips Bridgeland at 10531 Fry Rd in Cypress, TX|Great Clips|Bridgeland|10531 Fry Rd|Cypress|TX|08/02/2026|
https://offers.greatclips.com/MvsHsj9||||$9.99|Great Clips Spring Shadows at 2755 Gessner Rd in Houston, TX|Great Clips|Spring Shadows|2755 Gessner Rd|Houston|TX|08/02/2026|
https://offers.greatclips.com/oXZpBBP||||$9.99|Great Clips W League City Pkwy at Hobbs at 1940 W League City Pkwy in League City, TX|Great Clips|W League City Pkwy|Hobbs at 1940 W League City Pkwy|League City|TX|08/02/2026|
https://offers.greatclips.com/KIyxTax||||$9.99|Great Clips Plaza Volente at 11521 N FM 620 in Austin, TX|Great Clips|Plaza Volente|11521 N FM 620|Austin|TX|07/31/2026|
https://offers.greatclips.com/2lgckOb||||$9.99|Great Clips Tanglewood Village at 2110 W Slaughter Ln in Austin, TX|Great Clips|Tanglewood Village|2110 W Slaughter Ln|Austin|TX|07/31/2026|
https://offers.greatclips.com/ikJFLq0||||$9.99|Great Clips Union Connection at 9039 US Highway 42 in Union, KY|Great Clips|Union Connection|9039 US Highway 42|Union|KY|08/02/2026|
https://offers.greatclips.com/S3u1xKW||||$9.99|Great Clips Jefferson Place at 642 E Broadway Blvd in Jefferson City, TN|Great Clips|Jefferson Place|642 E Broadway Blvd|Jefferson City|TN|08/04/2026|
https://offers.greatclips.com/FqZFRfj||||$9.99|Great Clips Fountain View Plaza at 5218 N Broadway St in Knoxville, TN|Great Clips|Fountain View Plaza|5218 N Broadway St|Knoxville|TN|08/04/2026|
https://offers.greatclips.com/39Ngmdf||||$9.99|Great Clips Hudsonville at 3830 32nd Ave in Hudsonville, MI|Great Clips|Hudsonville|3830 32nd Ave|Hudsonville|MI|08/06/2026|
https://offers.greatclips.com/LpMeWni||||$9.99|Great Clips Holland - 16th St at 770 East 16th St in Holland, MI|Great Clips|Holland - 16th St|770 East 16th St|Holland|MI|08/06/2026|
https://offers.greatclips.com/ImCdjdo||||$9.99|Great Clips Muskegon - North at 1888 Holton Road in Muskegon, MI|Great Clips|Muskegon - North|1888 Holton Road|Muskegon|MI|08/06/2026|
https://offers.greatclips.com/aWzfmXW||||$9.99|Great Clips Marketplace at Eagle Mountain Town Center at 1385 East Eagle Mountain Blvd in Eagle Mountain, UT|Great Clips|Marketplace|Eagle Mountain Town Center at 1385 East Eagle Mountain Blvd|Eagle Mountain|UT|08/07/2026|
https://offers.greatclips.com/5rDaJuj||||$9.99|Great Clips Holland - West Shore at 3435 West Shore Drive in Holland, MI|Great Clips|Holland - West Shore|3435 West Shore Drive|Holland|MI|08/06/2026|
https://offers.greatclips.com/fbDMs6F||||$9.99|Great Clips Westfield Saratoga at 153 W Crossroads Blvd in Saratoga Springs, UT|Great Clips|Westfield Saratoga|153 W Crossroads Blvd|Saratoga Springs|UT|08/07/2026|
https://offers.greatclips.com/0JHhfQ0||||$9.99|Great Clips West Valley Pavilion at 2592 S 5600 W in West Valley City, UT|Great Clips|West Valley Pavilion|2592 S 5600 W|West Valley City|UT|08/07/2026|
https://offers.greatclips.com/z4jH4HK||||$9.99|Great Clips Lehi Macey's Center at 785 E 200 S in Lehi, UT|Great Clips|Lehi Macey's Center|785 E 200 S|Lehi|UT|08/07/2026|
https://offers.greatclips.com/LNQg85q||||$9.99|Great Clips Jordan Landing at 7211 Plaza Center Dr in West Jordan, UT|Great Clips|Jordan Landing|7211 Plaza Center Dr|West Jordan|UT|08/07/2026|
https://offers.greatclips.com/rLRdEzR||||$9.99|Great Clips In Store Walmart - Orem at 1355 Sandhill Road in Orem, UT|Great Clips|In Store Walmart - Orem|1355 Sandhill Road|Orem|UT|08/07/2026|
https://offers.greatclips.com/r8aT3G3||||$9.99|Great Clips Riverwalk at 7157 S Bingham Junction Blvd in Midvale, UT|Great Clips|Riverwalk|7157 S Bingham Junction Blvd|Midvale|UT|08/07/2026|
https://offers.greatclips.com/FAJyzkH||||$9.99|participating New Mexico area Great Clips salons|Great Clips|||New Mexico|NM|08/14/2026|
https://offers.greatclips.com/tr1FL37||||$9.99|participating Shreveport & Marshall area Great Clips salons|Great Clips|||Shreveport||08/14/2026|
https://offers.greatclips.com/tr1FL37||||$9.99|participating Shreveport & Marshall area Great Clips salons|Great Clips|||Marshall||08/14/2026|
https://offers.greatclips.com/OzGyDQi||||$9.99|participating Greater Tampa Bay, Lakeland & Sarasota area Great Clips salons|Great Clips|||Greater Tampa Bay||08/21/2026|
https://offers.greatclips.com/OzGyDQi||||$9.99|participating Greater Tampa Bay, Lakeland & Sarasota area Great Clips salons|Great Clips|||Lakeland||08/21/2026|
https://offers.greatclips.com/OzGyDQi||||$9.99|participating Greater Tampa Bay, Lakeland & Sarasota area Great Clips salons|Great Clips|||Sarasota||08/21/2026|
https://offers.greatclips.com/PM0plCD||||$9.99|participating Bowling Green & Glasgow area Great Clips salons|Great Clips|||Bowling Green||08/21/2026|
https://offers.greatclips.com/PM0plCD||||$9.99|participating Bowling Green & Glasgow area Great Clips salons|Great Clips|||Glasgow||08/21/2026|
https://offers.greatclips.com/NSgbspU||||$9.99|participating NW Arkansas & River Valley area Great Clips salons|Great Clips|||NW Arkansas|AR|08/21/2026|
https://offers.greatclips.com/NSgbspU||||$9.99|participating NW Arkansas & River Valley area Great Clips salons|Great Clips|||River Valley|AR|08/21/2026|
https://offers.greatclips.com/TcitiPj||||$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Orlando||08/21/2026|
https://offers.greatclips.com/TcitiPj||||$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Ocala||08/21/2026|
https://offers.greatclips.com/TcitiPj||||$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Daytona Beach||08/21/2026|
https://offers.greatclips.com/TcitiPj||||$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Melbourne||08/21/2026|
https://offers.greatclips.com/llFADfo||||$9.99|participating Jacksonville, NE Florida & SE Georgia area Great Clips salons|Great Clips|||Jacksonville|NE|08/21/2026|
https://offers.greatclips.com/llFADfo||||$9.99|participating Jacksonville, NE Florida & SE Georgia area Great Clips salons|Great Clips|||NE Florida|NE|08/21/2026|
https://offers.greatclips.com/llFADfo||||$9.99|participating Jacksonville, NE Florida & SE Georgia area Great Clips salons|Great Clips|||SE Georgia|NE|08/21/2026|
https://offers.greatclips.com/IDRinKn||||$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Cleveland||08/28/2026|
https://offers.greatclips.com/IDRinKn||||$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Akron||08/28/2026|
https://offers.greatclips.com/IDRinKn||||$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Canton||08/28/2026|
https://offers.greatclips.com/IDRinKn||||$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Sandusky||08/28/2026|
https://offers.greatclips.com/Y6VZLY3|||||participating South OR area Great Clips salons|Great Clips|||South OR||06/26/2026|
https://offers.greatclips.com/07TlKna|||||participating Gainesville area Great Clips salons|Great Clips|||Gainesville||06/26/2026|
https://offers.greatclips.com/Y6VZLY3||||50% off|participating South OR area Great Clips salons|Great Clips|||South OR||06/26/2026|
https://offers.greatclips.com/07TlKna||||50% off|participating Gainesville area Great Clips salons|Great Clips|||Gainesville||06/26/2026|
https://offers.greatclips.com/vfFI9RF||||$7.00|Great Clips Duck Creek at 840 Middle Rd in Bettendorf, IA|Great Clips|Duck Creek|840 Middle Rd|Bettendorf|IA|07/29/2026|
https://offers.greatclips.com/vfFI9RF||||$7.00 off|Great Clips Duck Creek at 840 Middle Rd in Bettendorf, IA|Great Clips|Duck Creek|840 Middle Rd|Bettendorf|IA|07/29/2026|
https://offers.greatclips.com/vqZhNYR||||$3.00 off|Great Clips Duvall Town Center at 15420 Main Street in Duvall, WA|Great Clips|Duvall Town Center|15420 Main Street|Duvall|WA|07/14/2026|
https://offers.greatclips.com/DRd0nhA||||$2.00 off|Great Clips Suwanee at 2815 Lawrenceville Suwanee Rd in Suwanee, GA|Great Clips|Suwanee|2815 Lawrenceville Suwanee Rd|Suwanee|GA|12/08/2025|
https://offers.greatclips.com/NYUtBOo|QXE4AC|high|html_attribute|$10.99|Great Clips Fountainview Plaza at 2651 Muegge Rd in St Charles, MO|Great Clips|Fountainview Plaza|2651 Muegge Rd|St Charles|MO|09/07/2026|
https://offers.greatclips.com/tuyspvO|MZ2ZEP|high|html_attribute|$9.99|Great Clips Eagle Eye Plaza at 4840 Asbury Rd in Dubuque, IA|Great Clips|Eagle Eye Plaza|4840 Asbury Rd|Dubuque|IA|10/09/2026|
https://offers.greatclips.com/yEAS25f|NG8GWK|high|html_attribute|$9.99|Great Clips Aspen Creek at 18870 Oakmont Dr in Omaha, NE|Great Clips|Aspen Creek|18870 Oakmont Dr|Omaha|NE|10/09/2026|
https://offers.greatclips.com/Lw0ozbV|MNEFR6|high|html_attribute|$9.99|Great Clips Maple Heights at 3328 N 108th St in Omaha, NE|Great Clips|Maple Heights|3328 N 108th St|Omaha|NE|10/09/2026|
https://offers.greatclips.com/ulb7SMW|5Z5HDF|high|html_attribute|$9.99|Great Clips Superstition Springs at 6920 E Baseline Rd in Mesa, AZ|Great Clips|Superstition Springs|6920 E Baseline Rd|Mesa|AZ|09/14/2026|
https://offers.greatclips.com/ozTZejL|DVWG5F|high|html_attribute|$9.99|Great Clips Morrison Ranch at 3546 South Power Road in Gilbert, AZ|Great Clips|Morrison Ranch|3546 South Power Road|Gilbert|AZ|09/14/2026|
https://offers.greatclips.com/NZiwyAq|JVEC78|high|html_attribute|$9.99|Great Clips Gateway Pavillions at 10030 W McDowell Rd in Avondale, AZ|Great Clips|Gateway Pavillions|10030 W McDowell Rd|Avondale|AZ|09/13/2026|
https://offers.greatclips.com/wrDWh1t|B6FB6R|high|html_attribute|$9.99|Great Clips Fry's Anderson Springs at 1960 W Ray Rd in Chandler, AZ|Great Clips|Fry's Anderson Springs|1960 W Ray Rd|Chandler|AZ|09/13/2026|
https://offers.greatclips.com/xY3qasf|VAS9SS|high|html_attribute|$9.99|Great Clips Arrowhead Marketplace at 7942 W Bell Rd in Glendale, AZ|Great Clips|Arrowhead Marketplace|7942 W Bell Rd|Glendale|AZ|09/13/2026|
https://offers.greatclips.com/gNl8J5w|X6Q6JL|high|html_attribute|$9.99|Great Clips Chandler Village Center at 3415 W Frye Rd in Chandler, AZ|Great Clips|Chandler Village Center|3415 W Frye Rd|Chandler|AZ|09/13/2026|
https://offers.greatclips.com/d5dsrVi|KGAF9D|high|html_attribute|$9.99|Great Clips The Park at 1245 W Chandler Blvd in Chandler, AZ|Great Clips|The Park|1245 W Chandler Blvd|Chandler|AZ|09/13/2026|
https://offers.greatclips.com/zgaTPl3|WJXESF|high|html_attribute|$9.99|Great Clips North by Northeast Shopping Center at 7838 E 96th St in Fishers, IN|Great Clips|North by Northeast Shopping Center|7838 E 96th St|Fishers|IN|09/07/2026|
https://offers.greatclips.com/BHIwKC3|V4P7ST|high|html_attribute|$9.99|Great Clips Exit 5 Plaza at 9785 E 116th St in Fishers, IN|Great Clips|Exit 5 Plaza|9785 E 116th St|Fishers|IN|09/07/2026|
https://offers.greatclips.com/fdcToKE|ZZS2KK|high|html_attribute|$9.99|Great Clips Vantage Pointe at 3830 Ruckriegel Pkwy in Louisville, KY|Great Clips|Vantage Pointe|3830 Ruckriegel Pkwy|Louisville|KY|09/02/2026|
https://offers.greatclips.com/jGXBSV3|3VA4HX|high|html_attribute|$9.99|Great Clips New Cut Market Center at 165 Outer Loop in Louisville, KY|Great Clips|New Cut Market Center|165 Outer Loop|Louisville|KY|09/02/2026|
https://offers.greatclips.com/nKIAdBr|SRE2V2|high|html_attribute|$9.99|Great Clips Village Grove at Verrado at 19580 W Indian School Road in Buckeye, AZ|Great Clips|Village Grove|Verrado at 19580 W Indian School Road|Buckeye|AZ|09/13/2026|
https://offers.greatclips.com/tfjd19D|748CL5|high|html_attribute|$9.99|Great Clips Desloge at 1137 N Desloge Dr in Desloge, MO|Great Clips|Desloge|1137 N Desloge Dr|Desloge|MO|09/07/2026|
https://offers.greatclips.com/skteDvh|58ZRF8|high|html_attribute|$9.99|participating Tulsa area Great Clips salons|Great Clips|||Tulsa||09/04/2026|
https://offers.greatclips.com/GYWQl7J|RSD674|high|html_attribute|$9.99|participating Burlington-Plattsburgh area Great Clips salons|Great Clips|||Plattsburgh||09/04/2026|
https://offers.greatclips.com/yIfriPt|CR34AL|high|html_attribute|$9.99|participating Lansing area Great Clips salons|Great Clips|||Lansing||09/04/2026|
https://offers.greatclips.com/MwFEMRy|9QT6LA|high|html_attribute|$9.99|participating Indianapolis area Great Clips salons|Great Clips|||Indianapolis||08/28/2026|
https://offers.greatclips.com/Qk0KKEJ|PAG8L7|high|html_attribute|$9.99|participating Evansville & Owensboro area Great Clips salons|Great Clips|||Evansville||09/04/2026|
https://offers.greatclips.com/Qk0KKEJ|PAG8L7|high|html_attribute|$9.99|participating Evansville & Owensboro area Great Clips salons|Great Clips|||Owensboro||09/04/2026|
https://offers.greatclips.com/GQiBsZF|TLPRZP|high|html_attribute|$9.99|participating Eastern Carolina area Great Clips salons|Great Clips|||Eastern Carolina||09/04/2026|
https://offers.greatclips.com/QyPIaKx|BVYHJY|high|html_attribute|$9.99|participating Wilmington area Great Clips salons|Great Clips|||Wilmington||09/04/2026|
https://offers.greatclips.com/QTwgFav|WSWBE3|high|html_attribute|$9.99|participating Cincinnati area Great Clips salons|Great Clips|||Cincinnati||08/28/2026|
https://offers.greatclips.com/mjDlDVB|6VWXHQ|high|html_attribute|$9.99|participating Lincoln-Grand Island-Hastings-Krny area Great Clips salons|Great Clips|||Krny||08/28/2026|
https://offers.greatclips.com/OloluXg|7W7K8J|high|html_attribute|$9.99|participating Ft||participating Ft||||08/28/2026|
https://offers.greatclips.com/7IbBp0B|8R2N2F|high|html_attribute|$9.99|participating Terre Haute area Great Clips salons|Great Clips|||Terre Haute||08/28/2026|
https://offers.greatclips.com/FUTKNiv|Y2SKQ8|high|html_attribute|$9.99|participating Champaign, Springfield, & Jacksonville area Great Clips salons|Great Clips|||Champaign||08/28/2026|
https://offers.greatclips.com/FUTKNiv|Y2SKQ8|high|html_attribute|$9.99|participating Champaign, Springfield, & Jacksonville area Great Clips salons|Great Clips|||Springfield||08/28/2026|
https://offers.greatclips.com/FUTKNiv|Y2SKQ8|high|html_attribute|$9.99|participating Champaign, Springfield, & Jacksonville area Great Clips salons|Great Clips|||Jacksonville||08/28/2026|
https://offers.greatclips.com/k1iTUn0|L3EGW8|high|html_attribute|$9.99|Great Clips Garden Creek Center at 1623 New Garden Rd in Greensboro, NC|Great Clips|Garden Creek Center|1623 New Garden Rd|Greensboro|NC|08/30/2026|
https://offers.greatclips.com/vYP2SXG|8HDB4Q|high|html_attribute|$9.99|Great Clips LaGrange Crossing at 1 N La Grange Rd in La Grange, IL|Great Clips|LaGrange Crossing|1 N La Grange Rd|La Grange|IL|08/27/2026|
https://offers.greatclips.com/TjBHjwk|D5ERS8|high|html_attribute|$9.99|Great Clips North Villa Park Commons at 66 E North Ave in Villa Park, IL|Great Clips|North Villa Park Commons|66 E North Ave|Villa Park|IL|08/27/2026|
https://offers.greatclips.com/kY37nFq|TBZJ2V|high|html_attribute|$9.99|Great Clips High Point Crossing at 6411 E Northwest Hwy in Dallas, TX|Great Clips|High Point Crossing|6411 E Northwest Hwy|Dallas|TX|08/24/2026|
https://offers.greatclips.com/SU5JUTi|NF8QMN|high|html_attribute|$9.99|Great Clips Green River Plaza at 399 Campbellsville Byp in Campbellsville, KY|Great Clips|Green River Plaza|399 Campbellsville Byp|Campbellsville|KY|08/23/2026|
https://offers.greatclips.com/s9TgS1l|T5AJE7|high|html_attribute|$9.99|Great Clips Highland Knolls at 2020 S Fry Rd in Katy, TX|Great Clips|Highland Knolls|2020 S Fry Rd|Katy|TX|08/18/2026|
https://offers.greatclips.com/z1XrUC1|DBQC24|high|html_attribute|$9.99|participating Mankato area Great Clips salons|Great Clips|||Mankato||08/28/2026|
https://offers.greatclips.com/xAKCpMz|PJ64YB|high|html_attribute|$9.99|participating Peoria area Great Clips salons|Great Clips|||Peoria||08/28/2026|
https://offers.greatclips.com/bdkrrNZ|AVQHP4|high|html_attribute|$9.99|participating Charleston area Great Clips salons|Great Clips|||Charleston||08/28/2026|
https://offers.greatclips.com/Xanrl3G|7KS6ER|high|html_attribute|$9.99|participating Lafayette area Great Clips salons|Great Clips|||Lafayette||08/28/2026|
https://offers.greatclips.com/eKd6RpP|LWQBCW|high|html_attribute|$9.99|participating El Paso & Las Cruces area Great Clips salons|Great Clips|||El Paso||08/28/2026|
https://offers.greatclips.com/eKd6RpP|LWQBCW|high|html_attribute|$9.99|participating El Paso & Las Cruces area Great Clips salons|Great Clips|||Las Cruces||08/28/2026|
https://offers.greatclips.com/w3O3UL8|VFP7JZ|high|html_attribute|$9.99|participating South Central WI area Great Clips salons|Great Clips|||South Central WI||08/28/2026|
https://offers.greatclips.com/AYEqpdR|FNB2LJ|high|html_attribute|$9.99|participating Wichita Falls & Lawton area Great Clips salons|Great Clips|||Wichita Falls||08/28/2026|
https://offers.greatclips.com/AYEqpdR|FNB2LJ|high|html_attribute|$9.99|participating Wichita Falls & Lawton area Great Clips salons|Great Clips|||Lawton||08/28/2026|
https://offers.greatclips.com/IDRinKn|LDYV26|high|html_attribute|$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Cleveland||08/28/2026|
https://offers.greatclips.com/IDRinKn|LDYV26|high|html_attribute|$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Akron||08/28/2026|
https://offers.greatclips.com/IDRinKn|LDYV26|high|html_attribute|$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Canton||08/28/2026|
https://offers.greatclips.com/IDRinKn|LDYV26|high|html_attribute|$9.99|participating Cleveland, Akron, Canton & Sandusky area Great Clips salons|Great Clips|||Sandusky||08/28/2026|
https://offers.greatclips.com/EOu4Uj9|CSCPZZ|high|html_attribute|$9.99|participating Chicagoland area Great Clips salons|Great Clips|||Chicagoland||08/28/2026|
https://offers.greatclips.com/avIRczC|BL9KSN|high|html_attribute|$9.99|participating Charleston-Huntington area Great Clips salons|Great Clips|||Huntington||08/28/2026|
https://offers.greatclips.com/OSGeQts|ZXWWJ4|high|html_attribute|$9.99|participating West Palm Beach & Treasure Coast area Great Clips salons|Great Clips|||West Palm Beach||08/21/2026|
https://offers.greatclips.com/OSGeQts|ZXWWJ4|high|html_attribute|$9.99|participating West Palm Beach & Treasure Coast area Great Clips salons|Great Clips|||Treasure Coast||08/21/2026|
https://offers.greatclips.com/Qn8t3S6|48FAAB|high|html_attribute|$9.99|participating Columbus, Auburn & Opelika area Great Clips salons|Great Clips|||Columbus||08/21/2026|
https://offers.greatclips.com/Qn8t3S6|48FAAB|high|html_attribute|$9.99|participating Columbus, Auburn & Opelika area Great Clips salons|Great Clips|||Auburn||08/21/2026|
https://offers.greatclips.com/Qn8t3S6|48FAAB|high|html_attribute|$9.99|participating Columbus, Auburn & Opelika area Great Clips salons|Great Clips|||Opelika||08/21/2026|
https://offers.greatclips.com/JlZeiM9|CY8VEY|high|html_attribute|$9.99|participating Tallahassee, Thomasville & Valdosta area Great Clips salons|Great Clips|||Tallahassee||08/21/2026|
https://offers.greatclips.com/JlZeiM9|CY8VEY|high|html_attribute|$9.99|participating Tallahassee, Thomasville & Valdosta area Great Clips salons|Great Clips|||Thomasville||08/21/2026|
https://offers.greatclips.com/JlZeiM9|CY8VEY|high|html_attribute|$9.99|participating Tallahassee, Thomasville & Valdosta area Great Clips salons|Great Clips|||Valdosta||08/21/2026|
https://offers.greatclips.com/vUnR5no|35ETF3|high|html_attribute|$9.99|participating Tyler-Longview area Great Clips salons|Great Clips|||Longview||08/21/2026|
https://offers.greatclips.com/llFADfo|K2MX9R|high|html_attribute|$9.99|participating Jacksonville, NE Florida & SE Georgia area Great Clips salons|Great Clips|||Jacksonville|NE|08/21/2026|
https://offers.greatclips.com/llFADfo|K2MX9R|high|html_attribute|$9.99|participating Jacksonville, NE Florida & SE Georgia area Great Clips salons|Great Clips|||NE Florida|NE|08/21/2026|
https://offers.greatclips.com/llFADfo|K2MX9R|high|html_attribute|$9.99|participating Jacksonville, NE Florida & SE Georgia area Great Clips salons|Great Clips|||SE Georgia|NE|08/21/2026|
https://offers.greatclips.com/5BCLsvg|X27MDH|high|html_attribute|$9.99|participating Jackson area Great Clips salons|Great Clips|||Jackson||08/21/2026|
https://offers.greatclips.com/TcitiPj|KXBKL6|high|html_attribute|$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Orlando||08/21/2026|
https://offers.greatclips.com/TcitiPj|KXBKL6|high|html_attribute|$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Ocala||08/21/2026|
https://offers.greatclips.com/TcitiPj|KXBKL6|high|html_attribute|$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Daytona Beach||08/21/2026|
https://offers.greatclips.com/TcitiPj|KXBKL6|high|html_attribute|$9.99|participating Orlando, Ocala, Daytona Beach & Melbourne area Great Clips salons|Great Clips|||Melbourne||08/21/2026|
https://offers.greatclips.com/kkKeAV4||||||||||||"Failed to render https://offers.greatclips.com/kkKeAV4: Page.click: Timeout 10000ms exceeded.
Call log:
  - waiting for locator(""#redemption"")
    - locator resolved to <a id=""redemption"" class=""medium radius success button src-download"" href=""https://offers.greatclips.com/kkKeAV4/credential"">Print Coupon</a>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is not visible
    - retrying click action
      - waiting 100ms
    19 × waiting for element to be visible, enabled and stable
       - element is not visible
     - retrying click action
       - waiting 500ms
"
https://offers.greatclips.com/OzGyDQi||||||||||||"Failed to render https://offers.greatclips.com/OzGyDQi: Page.goto: Timeout 10000ms exceeded.
Call log:
  - navigating to ""https://offers.greatclips.com/OzGyDQi"", waiting until ""networkidle""
"
https://offers.greatclips.com/NSgbspU|K3RE7T|high|html_attribute|$9.99|participating NW Arkansas & River Valley area Great Clips salons|Great Clips|||NW Arkansas|AR|08/21/2026|
https://offers.greatclips.com/NSgbspU|K3RE7T|high|html_attribute|$9.99|participating NW Arkansas & River Valley area Great Clips salons|Great Clips|||River Valley|AR|08/21/2026|
https://offers.greatclips.com/PM0plCD|HJ8BMV|high|html_attribute|$9.99|participating Bowling Green & Glasgow area Great Clips salons|Great Clips|||Bowling Green||08/21/2026|
https://offers.greatclips.com/PM0plCD|HJ8BMV|high|html_attribute|$9.99|participating Bowling Green & Glasgow area Great Clips salons|Great Clips|||Glasgow||08/21/2026|
https://offers.greatclips.com/JQ6vQYV|D8YWBL|high|html_attribute|$9.99|participating Knoxville area Great Clips salons|Great Clips|||Knoxville||08/21/2026|
https://offers.greatclips.com/Oxpiqus|EGJKL4|high|html_attribute|$9.99|participating Gainesville area Great Clips salons|Great Clips|||Gainesville||08/21/2026|
https://offers.greatclips.com/sKk6ul3||||$9.99|participating Laredo area Great Clips salons|Great Clips|||Laredo||08/14/2026|
https://offers.greatclips.com/5RUIfYA||||$9.99|participating Corpus Christi area Great Clips salons|Great Clips|||Corpus Christi||08/07/2026|
https://offers.greatclips.com/Jupo52S|XSAV3J|high|html_attribute|$9.99|participating Ft||participating Ft||||08/20/2026|
https://offers.greatclips.com/FAJyzkH||||$9.99|participating New Mexico area Great Clips salons|Great Clips|||New Mexico|NM|08/14/2026|
https://offers.greatclips.com/tr1FL37||||$9.99|participating Shreveport & Marshall area Great Clips salons|Great Clips|||Shreveport||08/14/2026|
https://offers.greatclips.com/tr1FL37||||$9.99|participating Shreveport & Marshall area Great Clips salons|Great Clips|||Marshall||08/14/2026|
https://offers.greatclips.com/W0OwWvi|6JKEHN|high|html_attribute|$9.99|Great Clips Fredericksburg Town Center at 1455 E Main St in Fredericksburg, TX|Great Clips|Fredericksburg Town Center|1455 E Main St|Fredericksburg|TX|08/23/2026|
